datetime,house_type,price,acreage,address,district,city,bedrooms,wc,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,amenities_rating
2023-04-06 12:55:44,Nhà riêng,12.0,124.0,"Thành  phố Hồ Chí Minh, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,18.0,,12.0,12.0,,,4.0,4.0,66,10.8311346,106.7715507,False,False,False,False,0
2023-04-06 13:07:22,Nhà riêng,6.05,91.0,"Thành  phố Hồ Chí Minh, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,4.0,,6.05,6.05,,4.0,3.0,3.0,66,10.8311346,106.7715507,False,False,False,False,0
2023-04-06 13:18:49,Nhà riêng,3.0,50.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,3.0,1.0,3.0,3.0,1.0,3.0,4.0,,66,20.8763328,106.64442867897044,True,False,True,True,4
2023-04-06 13:38:32,Nhà riêng,8.5,82.0,"Trần Thái Tông, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,7.0,4.0,8.5,8.5,,7.0,4.0,4.0,66,21.0290237,105.7879492,True,False,True,True,4
2023-04-06 13:59:26,Nhà mặt phố,9.0,45.0,"Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,4.0,,9.0,9.0,,4.0,3.0,3.0,66,10.7220335,106.62949387003158,False,False,True,False,1
2023-04-06 14:02:43,Nhà mặt phố,9.0,,"Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,4.0,,9.0,9.0,,4.0,3.0,3.0,66,10.7220335,106.62949387003158,False,False,True,False,1
2023-04-06 14:11:36,Nhà riêng,0.192,25.0,"mặt ngõ 32 Đường Bưởi, Ba Đình, Hà Nội",Ba Đình,Hà Nội,1.0,,5.0,5.0,,1.0,4.0,,66,21.03713945,105.83587847363592,True,True,True,True,5
2023-04-06 14:29:35,Nhà mặt phố,5.8,52.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,5.0,6.0,6.0,5.8,,,4.0,,66,10.8030656,106.65227606400094,False,False,True,False,1
2023-04-06 14:37:34,Nhà riêng,2.2,70.0,"Gia Quất, Long Biên, Hà Nội",Long Biên,Hà Nội,2.0,2.0,,,2.0,2.0,17.0,,66,21.051718,105.8786414,False,True,True,True,3
2023-04-06 11:22:39,Nhà mặt phố,6.0,101.0,"Hiệp Thành - Quận 12 - Tp HCM, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,3.0,3.0,6.0,6.0,,,2.0,,66,10.881053,106.6388025,True,True,True,True,5
2023-04-06 11:10:14,Nhà mặt phố,2.1,100.0,"QL1A,XÃ THÂN CỬU NGHĨA, HUYỆN CHÂU THÀNH, TỈNH TIỀN GIANG",Châu Thành,Tiền Giang,,,2.1,2.1,,,2.0,2.0,66,10.4215052,106.27227425078098,False,False,False,False,0
2023-04-06 10:44:22,Nhà riêng,2.9,224.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,5.0,,,5.0,4.0,,,66,10.7976722,106.66523106900442,False,False,False,False,0
2023-04-06 10:44:47,Nhà mặt phố,9.1,52.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,3.0,9.1,9.1,,,3.0,3.0,66,10.7976722,106.66523106900442,False,False,False,False,0
2023-04-06 10:38:00,Nhà mặt phố,10.0,64.0,"318 Trịnh Đình Trọng , Phường Hoà Thạnh , Quận Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,4.0,4.0,,,,,3.0,4.0,66,10.7755862,106.6371234,True,True,True,True,5
2023-04-06 10:33:19,Nhà riêng,6.5,48.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,2.0,6.5,6.5,2.0,4.0,4.0,,66,10.8440568,106.6403038,False,False,True,False,1
2023-04-06 10:22:44,Nhà riêng,4.9,38.0,"Ái Mộ, Bồ Đề, Long Biên, Hà Nội",Long Biên,Hà Nội,,,4.9,,,,5.0,5.0,66,21.0388528,105.87047098361543,True,True,True,True,5
2023-04-06 10:18:12,Nhà riêng,3.2,28.0,"Đống Đa, Hà Nội",Đống Đa,Hà Nội,3.0,4.0,3.2,3.2,,3.0,,,66,21.015036,105.8300542,False,False,False,False,0
2023-04-06 09:52:30,Nhà mặt phố,5900000.0,54.0,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,66,10.8298295,106.7617899,False,False,False,False,0
2023-04-06 09:43:35,Nhà riêng,18.0,,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,8.0,8.0,18.0,,8.0,8.0,5.0,,66,10.8010732,106.6798916250364,False,True,True,True,3
2023-04-05 16:23:56,Nhà riêng,7.6,45.0,"Thống Nhất, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,5.0,7.6,,5.0,3.0,5.0,5.0,67,10.8409523,106.6649008,False,False,True,False,1
2023-04-05 16:31:35,Nhà riêng,,,"Krông Năng, Đắk Lắk",Krông Năng,Đắk Lắk,,,,,,,,,67,12.9938456,108.3794894086172,False,False,False,False,0
2023-04-05 16:32:50,Nhà mặt phố,10.8,75.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,6.0,4.0,,,4.0,6.0,3.0,,67,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 21:40:28,Nhà riêng,12900000.0,159.0,"phú mỹ, q7, hcm, vn, Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,5.0,3.0,12.9,12.9,,5.0,4.0,,67,10.7061532,106.7378425,False,True,True,True,3
2023-04-06 05:25:17,Nhà mặt phố,40.0,110.0,"Thái Hà, Đống Đa, Hà Nội",Đống Đa,Hà Nội,2.0,4.0,40.0,40.0,,,7.0,7.0,67,21.0146039,105.81949741987188,True,True,True,True,5
2023-04-06 08:32:19,Nhà riêng,3.5,52.0,"Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,3.5,3.0,2.0,2.0,,,67,10.8034964,106.6326647,False,False,False,False,0
2023-04-06 08:35:43,Nhà riêng,3.95,47.0,"Quận Hà Đông, Hà Nội",Hà Đông,Hà Nội,2.0,,3.0,,,2.0,4.0,4.0,67,20.9489705,105.745567,False,False,True,False,1
2023-04-06 08:36:13,Nhà mặt phố,4.8,70.0,"Thành phố Đà Nẵng, Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng,,,4.8,4.8,,,,,67,16.05724665,108.2315909240046,False,False,False,False,0
2023-04-06 08:43:08,Nhà mặt phố,2.19,80.0,"Đường Võ Nguyên Giáp, Xã Thủy An, Thành phố Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,,,2.19,,,,3.0,,67,16.4639321,107.5863388,True,True,True,True,5
2023-04-06 09:13:40,Nhà riêng,7.3,61.0,"Hà Nội, Đống Đa, Hà Nội",Đống Đa,Hà Nội,,,7.3,7.3,,,,,66,21.0021476,105.83137430804736,True,True,True,True,5
2023-04-06 09:24:38,Nhà riêng,32.0,96.0,"Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,,,32.0,32.0,,,5.0,,66,10.8311346,106.7715507,False,False,False,False,0
2023-04-06 09:29:46,Nhà mặt phố,5500000.0,80.0,"Phường Phước Vĩnh , Huyện Phú Giáo, Bình Dương, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,4.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,66,10.8298295,106.7617899,False,False,False,False,0
2023-04-05 16:09:43,Nhà mặt phố,3.1,76.0,"Tân Uyên, Bình Dương",Tân Uyên,Bình Dương,4.0,5.0,3.1,0.75,,,3.0,3.0,67,11.0600684,106.795688,False,False,True,False,1
2023-04-05 16:11:36,Nhà mặt phố,3.1,76.0,"Tân Uyên, Bình Dương",Tân Uyên,Bình Dương,4.0,5.0,3.1,0.75,,,3.0,3.0,67,11.0600684,106.795688,False,False,True,False,1
2023-04-05 15:36:58,Nhà riêng,0.695,56.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,3.0,3.0,0.695,0.695,3.0,3.0,56.0,56.0,67,10.878345,106.57635314823771,False,False,True,False,1
2023-04-05 15:32:00,Nhà riêng,8.8,82.0,"Đường 147, Phường Phước Long B, Q9, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,2.0,2.0,8.8,8.8,,,2.0,2.0,67,10.8311346,106.7715507,False,False,False,False,0
2023-03-21 20:04:17,Nhà riêng,3.0,21.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,82,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-22 08:36:46,Nhà riêng,13.8,77.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,15.0,16.0,13.8,0.22,16.0,15.0,5.0,5.0,82,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-23 09:10:55,Nhà riêng,8.3,92.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,4.0,4.0,8.3,8.3,3.0,4.0,3.0,,80,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-24 16:39:07,Nhà riêng,9.0,75.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,6.0,7.0,9.0,9.0,6.0,6.0,4.0,4.0,79,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-24 18:03:22,Nhà mặt phố,9.3,67.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,5.0,5.0,9.3,9.3,4.0,4.0,4.0,,79,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-24 20:28:00,Nhà riêng,5.2,46.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,3.0,2.0,5.2,5.2,2.0,3.0,2.0,,79,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 07:50:46,Nhà riêng,6.9,56.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,3.0,2.0,6.9,6.9,2.0,3.0,2.0,,79,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 12:57:15,Nhà riêng,6.5,80.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,5.0,5.0,6.5,6.5,5.0,5.0,2.0,2.0,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 15:30:04,Nhà riêng,7.8,158.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,5.0,5.0,5.5,4.8,,,,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 18:24:40,Nhà riêng,5.5,180.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,5.5,5.5,2.0,2.0,,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 19:28:00,Nhà riêng,12.2,370.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,8.0,5.0,12.2,12.2,,,2.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 19:28:00,Nhà riêng,12.2,370.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,8.0,5.0,12.2,12.2,,,2.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 20:07:55,Nhà riêng,2.45,70.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,2.45,2.45,2.0,2.0,2.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 20:56:39,Nhà riêng,9.7,230.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,11.0,11.0,9.7,0.035,,,3.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 21:27:13,Nhà riêng,26.0,330.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,6.0,7.0,26.0,26.0,,6.0,3.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 22:25:33,Nhà riêng,8.2,184.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,4.0,4.0,8.2,8.2,3.0,4.0,2.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-25 22:37:52,Nhà riêng,6.85,152.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,3.0,3.0,6.85,,3.0,3.0,2.0,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-26 00:36:25,Nhà riêng,12.5,267.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,3.0,3.0,12.5,12.5,3.0,3.0,,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-26 00:55:28,Nhà riêng,11.0,233.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,4.0,4.0,11.0,11.0,,,,,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-26 02:04:02,Nhà mặt phố,28.0,319.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,6.0,6.0,28.0,32.0,5.0,6.0,4.0,4.0,78,10.7377548,106.72971280655216,True,True,True,True,5
2023-03-26 12:34:18,Nhà riêng,4.5,44.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,2.0,4.5,4.5,2.0,2.0,2.0,2.0,77,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 08:03:36,Nhà riêng,5.5,71.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,2.0,1.0,5.5,5.5,1.0,2.0,,,68,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 08:21:54,Nhà riêng,11.0,114.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,12.0,14.0,11.0,0.03,14.0,,5.0,5.0,68,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 10:59:41,Nhà riêng,5.2,62.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,5.2,5.2,,,2.0,2.0,67,10.8030656,106.65227606400094,False,False,True,False,1
2023-04-05 11:15:52,Nhà mặt phố,3100000.0,100.0,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,2.0,2.0,3.1,3.1,2.0,2.0,,,67,10.8298295,106.7617899,False,False,False,False,0
2023-04-05 11:37:46,Nhà mặt phố,3.36,30.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,3.36,3.36,,,3.0,3.0,67,10.7726536,106.66821544343898,False,False,True,False,1
2023-04-05 11:38:41,Nhà riêng,580.0,92.0,"HCM, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,,,5.8,5.8,,,,,67,10.82202435,106.68756890394116,False,False,True,False,1
2023-04-05 11:41:09,Nhà mặt phố,3.6,30.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,3.6,3.6,,,4.0,4.0,67,10.7726536,106.66821544343898,False,False,True,False,1
2023-04-05 11:56:03,Nhà riêng,13.0,55.0,"Hoàng Quốc Việt, Cầu Giấy, Hà Nội.",Cầu Giấy,Hà Nội,6.0,,13.55,,,,6.0,,67,21.04659,105.804455,True,True,True,True,5
2023-04-05 12:05:54,Nhà mặt phố,10.5,124.0,"Tô Ký - Hốc Môn, Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,2.0,2.0,10.5,0.09,,,,,67,10.8795558,106.6094689,False,False,False,False,0
2023-04-05 13:11:32,Nhà mặt phố,8.0,64.0,"Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,4.0,5.0,1.0,8.0,,,3.0,,67,10.7220335,106.62949387003158,False,False,True,False,1
2023-04-05 13:21:14,Nhà riêng,29.0,100.0,"Quận 2, TP Hồ Chí Minh",Quận 2,TP Hồ Chí Minh,6.0,6.0,29.0,29.0,6.0,6.0,5.0,,67,10.76849385,106.68429499199416,True,True,True,True,5
2023-04-05 10:50:35,Nhà riêng,5.85,70.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,5.85,5.85,,,3.0,3.0,67,10.8030656,106.65227606400094,False,False,True,False,1
2023-04-05 08:29:59,Nhà riêng,8.0,80.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,4.0,5.0,8.0,8.0,5.0,4.0,3.0,3.0,68,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 10:50:23,Nhà riêng,6.95,66.0,"Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,3.0,3.0,6.95,6.95,2.0,2.0,2.0,2.0,67,10.7377548,106.72971280655216,True,True,True,True,5
2023-04-05 10:47:19,Nhà riêng,4.0,31.0,"Tây Hồ, Hà Nội",Tây Hồ,Hà Nội,3.0,4.0,4.0,4.0,,,5.0,5.0,67,21.0684153,105.82394208853756,True,True,True,True,5
2023-04-05 10:37:07,Nhà riêng,6.0,56.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,67,10.8030656,106.65227606400094,False,False,True,False,1
2023-04-05 10:15:20,Nhà riêng,4.9,36.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,3.0,4.9,,,,4.0,,67,21.02916475,105.80343767219593,True,True,True,True,5
2023-04-05 09:58:56,Nhà riêng,4.0,45.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,4.0,4.0,4.0,,,5.0,,67,20.9936873,105.8143014,True,True,True,False,4
2023-04-05 09:51:31,Nhà mặt phố,29000000000.0,200.0,"Việt Hưng, Long Biên, Hà Nội",Long Biên,Hà Nội,7.0,4.0,29.0,,,,4.0,,67,21.0569035,105.9003603,True,True,True,True,5
2023-04-05 09:37:45,Nhà riêng,7.7,80.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,6.0,4.0,7.7,7.7,4.0,6.0,4.0,4.0,67,10.7976722,106.66523106900442,False,False,False,False,0
2022-12-19 18:10:34,Nhà riêng,7.5,77.0,"Phan Huy Ích, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,,7.5,,,3.0,3.0,3.0,174,10.8373485,106.6362851,False,True,True,False,2
2023-04-04 17:28:16,Nhà riêng,7.5,78.0,"HCM, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,,7.0,7.5,,4.0,4.0,4.0,68,10.7880773,106.6433682,False,False,False,False,0
2023-04-04 17:29:18,Nhà riêng,4.5,40.0,"Tây Hồ, Hà Nội",Tây Hồ,Hà Nội,3.0,4.0,4.5,4.5,,,5.0,,68,21.0684153,105.82394208853756,True,True,True,True,5
2023-04-04 17:33:53,Nhà riêng,5.61,33.0,"Ngõ 23, Xuân La, Tây Hồ, Hà Nội",Tây Hồ,Hà Nội,3.0,4.0,5.0,5.0,,1.0,1.0,,68,21.0684153,105.82394208853756,True,True,True,True,5
2023-04-04 17:47:16,Nhà riêng,5.95,116.0,"HCM, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,6.0,4.0,5.0,0.015,4.0,6.0,2.0,2.0,68,10.7880773,106.6433682,False,False,False,False,0
2023-04-04 17:58:12,Nhà riêng,4.0,47.0,"HCM, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,1.0,1.0,2.4,,,,,,68,10.7880773,106.6433682,False,False,False,False,0
2023-04-04 18:50:36,Nhà riêng,4.8,,"Thành phố Hồ Chí Minh, Quận 6, TP Hồ Chí Minh",Quận 6,TP Hồ Chí Minh,,,4.0,4.8,,,,,68,10.7542013,106.6431641,False,True,True,True,3
2023-04-04 19:40:29,Nhà riêng,7.99,60.0,"Đường Số 3, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,5.0,5.0,7.99,,5.0,5.0,4.0,4.0,68,10.846861,106.6512669,False,False,False,False,0
2023-04-04 20:51:28,Nhà mặt phố,350.0,550.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,,,350.0,350.0,,,11.0,,68,21.02916475,105.80343767219593,True,True,True,True,5
2023-04-04 21:18:12,Nhà riêng,2.3,35.0,"Quận Hà Đông, Hà Nội",Hà Đông,Hà Nội,2.0,,2.3,2.3,,2.0,5.0,,68,20.9489705,105.745567,False,False,True,False,1
2023-04-04 22:06:14,Nhà mặt phố,7.0,120.0,"Từ Sơn, Bắc Ninh",Từ Sơn,Bắc Ninh,,,7.0,7.0,,,3.0,3.0,68,21.113309,105.9568611,True,False,True,False,3
2023-04-04 23:32:31,Nhà riêng,6.5,151.6,"Ninh Kiều, Cần Thơ",Ninh Kiều,Cần Thơ,2.0,2.0,6.5,6.5,2.0,2.0,,,68,10.0365391,105.7897525,True,True,True,True,5
2023-04-05 05:17:28,Nhà riêng,2.65,,"Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,,,2.65,2.65,,,,,68,10.8311346,106.7715507,False,False,False,False,0
2023-04-05 08:57:18,Nhà riêng,13.9,91.0,"Hẻm 160 Bùi Đình Túy phường 12.Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,5.0,7.0,,,7.0,5.0,4.0,,67,10.8041602,106.5878711,False,True,True,True,3
2023-04-05 09:10:37,Nhà riêng,3300000.0,,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,2.0,2.0,3.0,3.0,2.0,2.0,,,67,10.8298295,106.7617899,False,False,False,False,0
2023-04-05 09:16:07,Nhà riêng,2.99,190.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,4.0,3.0,2.99,2.99,,,3.0,3.0,67,10.9509538,106.8226134,True,False,True,True,4
2023-04-05 09:27:02,Nhà riêng,4.0,30.0,"279 Đội Cấn, Ba Đình, Hà Nội",Ba Đình,Hà Nội,4.0,4.0,4.0,,,,6.0,6.0,67,21.0343588,105.8268785,True,True,True,True,5
2023-04-05 09:29:21,Nhà mặt phố,7.19,150.0,"Xã Thủy Vân, Thị xã Hương Thuỷ, Thừa Thiên Huế, Hương Thủy, Thừa Thiên Huế",Hương Thủy,Thừa Thiên Huế,3.0,3.0,7.1,,,,3.0,,67,16.4115408,107.671579,False,False,False,False,0
2023-04-04 15:29:35,Nhà riêng,5.0,45.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,4.0,3.0,5.0,,,,5.0,,68,21.02916475,105.80343767219593,True,True,True,True,5
2023-04-04 11:26:57,Nhà riêng,640.0,40.0,"Đức Hòa, Long An",Đức Hòa,Long An,3.0,3.0,,,3.0,3.0,3.0,3.0,68,10.882814799999998,106.43380220306231,False,False,False,False,0
2023-04-04 11:35:21,Nhà riêng,5.0,40.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,3.0,3.0,4.0,5.0,,3.0,4.0,4.0,68,10.7976722,106.66523106900442,False,False,False,False,0
2023-04-04 11:40:41,Nhà mặt phố,15.75,119.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,15.75,15.75,,,5.0,5.0,68,10.7726536,106.66821544343898,False,False,True,False,1
2023-04-04 11:42:52,Nhà mặt phố,8.8,52.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,8.8,8.8,,,4.0,4.0,68,10.7726536,106.66821544343898,False,False,True,False,1
2023-04-04 11:45:14,Nhà mặt phố,6.24,62.0,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,,,6.24,6.24,,,3.0,3.0,68,10.7726536,106.66821544343898,False,False,True,False,1
2023-04-04 11:48:28,Nhà riêng,14.0,10.0,"118 Bùi Văn Ba, Quận 7, TP Hồ Chí Minh",Quận 7,TP Hồ Chí Minh,1.0,1.0,1.4,1.4,,,2.0,,68,10.7473489,106.737733,False,True,True,True,3
2023-04-04 12:21:04,Nhà riêng,2.0,,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,,,2.0,2.0,,,3.0,,68,20.8763328,106.64442867897044,True,False,True,True,4
2023-04-04 12:38:31,Nhà mặt phố,5.99,80.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,1.0,1.0,6.0,6.0,,,,,68,10.8030656,106.65227606400094,False,False,True,False,1
2023-04-04 12:41:41,Nhà mặt phố,0.15,35.0,"Thành phố Hồ Chí Minh, Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,3.0,2.0,0.15,0.15,2.0,3.0,2.0,,68,10.7704304,106.650936,False,False,True,False,1
2023-04-04 13:19:16,Nhà riêng,,,"Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,3.0,3.0,,,3.0,3.0,3.0,3.0,68,10.8311346,106.7715507,False,False,False,False,0
2023-04-04 13:55:14,Nhà riêng,15.3,154.0,"Thành phố Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,,15.0,15.0,,4.0,2.0,,68,10.7704304,106.650936,False,False,True,False,1
2023-04-04 14:14:01,Nhà riêng,1.1,100.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,1.15,1.15,,3.0,2.0,,68,10.9509538,106.8226134,True,False,True,True,4
2023-04-04 14:18:14,Nhà riêng,4.95,56.0,"Nguyễn Hữu Tiến, Tây Thạnh, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,3.0,4.95,4.0,3.0,2.0,2.0,,68,10.8116884,106.6243876,False,False,True,True,2
2023-04-04 14:50:41,Nhà riêng,19.05,240.0,"Thành phố Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,,,19.0,19.0,,,5.0,,68,10.7704304,106.650936,False,False,True,False,1
2023-04-04 11:25:30,Nhà riêng,3.6,45.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,4.0,3.6,3.6,,,5.0,,68,20.9936873,105.8143014,True,True,True,False,4
2023-04-04 11:19:27,Nhà riêng,5.0,50.0,"Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội,,,0.1,5.0,,,,,68,20.9755354,105.85744654567378,False,True,True,True,3
2023-04-04 11:09:29,Nhà riêng,4700000.0,,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,4.0,4.0,,,,,68,10.8298295,106.7617899,False,False,True,False,1
2023-04-04 10:24:47,Nhà riêng,3.85,40.0,"Âu Dương Lân, Quận 8, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,2.0,2.0,3.85,,2.0,2.0,2.0,,68,10.7421342,106.6851036,False,False,True,False,1
2023-04-04 10:21:53,Nhà riêng,5.0,40.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,3.0,3.0,4.0,5.0,,3.0,4.0,4.0,68,10.7976722,106.66523106900442,False,False,False,False,0
